,trials,multiplications,threads,time,implementation,batchsize,effective_multiplications
7655,1331,353,2,0.476790306,dynamic_rust,1,469843
7656,1399,377,4,0.279892574,dynamic_rust,1,527423
7657,467,1664,8,0.307870695,dynamic_rust,1,777088
7658,580,340,4,0.104956587,dynamic_rust,1,197200
7659,1515,547,1,1.721136753,dynamic_rust,1,828705
7660,95,1086,1,0.207400439,dynamic_rust,1,103170
7661,29,1408,1,0.083830478,dynamic_rust,1,40832
7662,1295,1098,8,0.55001295,dynamic_rust,1,1421910
7663,570,1404,8,0.316213787,dynamic_rust,1,800280
7664,2371,284,2,0.678428024,dynamic_rust,1,673364
7665,2472,2320,8,2.191633454,dynamic_rust,1,5735040
7666,704,2447,1,3.426833834,dynamic_rust,1,1722688
7667,1254,2329,1,5.805912379,dynamic_rust,1,2920566
7668,772,2125,8,0.631717014,dynamic_rust,1,1640500
7669,1939,1961,8,1.47171074,dynamic_rust,1,3802379
7670,1976,1960,1,7.683299198,dynamic_rust,1,3872960
7671,1887,2145,8,1.537934477,dynamic_rust,1,4047615
7672,1781,1544,2,2.735975655,dynamic_rust,1,2749864
7673,435,431,4,0.114504937,dynamic_rust,1,187485
7674,1457,1316,2,1.896869342,dynamic_rust,1,1917412
7675,2066,1470,8,1.173790287,dynamic_rust,1,3037020
7676,2129,2410,8,1.963379045,dynamic_rust,1,5130890
7677,189,1586,4,0.155016486,dynamic_rust,1,299754
7678,361,792,2,0.288714284,dynamic_rust,1,285912
7679,1701,2398,1,8.124872479,dynamic_rust,1,4078998
7680,321,1251,1,0.800723649,dynamic_rust,1,401571
7681,1843,355,1,1.304776686,dynamic_rust,1,654265
7682,2483,2185,2,5.466189509,dynamic_rust,1,5425355
7683,1170,359,8,0.173274597,dynamic_rust,1,420030
7684,632,227,4,0.077327971,dynamic_rust,1,143464
7685,1777,418,1,1.483734804,dynamic_rust,1,742786
7686,430,1747,8,0.301821076,dynamic_rust,1,751210
7687,269,1300,4,0.19291266,dynamic_rust,1,349700
7688,2415,1025,4,1.259474154,dynamic_rust,1,2475375
7689,1079,1688,8,0.698306758,dynamic_rust,1,1821352
7690,14,882,2,0.016679713,dynamic_rust,1,12348
7691,1024,1428,2,1.467261728,dynamic_rust,1,1462272
7692,1125,1225,8,0.539024743,dynamic_rust,1,1378125
7693,2095,1775,1,7.401173273,dynamic_rust,1,3718625
7694,586,1132,8,0.268357334,dynamic_rust,1,663352
7695,2049,376,1,1.539044666,dynamic_rust,1,770424
7696,2497,1414,8,1.349667657,dynamic_rust,1,3530758
7697,1314,306,1,0.811333997,dynamic_rust,1,402084
7698,564,1417,2,0.810830034,dynamic_rust,1,799188
7699,1484,2282,1,6.733942617,dynamic_rust,1,3386488
7700,199,840,4,0.097066753,dynamic_rust,1,167160
7701,2098,2436,8,1.956222093,dynamic_rust,1,5110728
7702,651,1919,4,0.644382742,dynamic_rust,1,1249269
7703,2296,247,1,1.127832539,dynamic_rust,1,567112
7704,279,1271,2,0.354658767,dynamic_rust,1,354609
7705,768,1460,2,1.118197667,dynamic_rust,1,1121280
7706,2308,722,4,0.839114738,dynamic_rust,1,1666376
7707,1390,2081,2,2.883879322,dynamic_rust,1,2892590
7708,601,2315,1,2.752450194,dynamic_rust,1,1391315
7709,1786,121,1,0.43044416,dynamic_rust,1,216106
7710,2371,139,2,0.337738274,dynamic_rust,1,329569
7711,350,1478,4,0.271729628,dynamic_rust,1,517300
7712,2412,307,8,0.29677606,dynamic_rust,1,740484
7713,1695,1171,2,1.993891451,dynamic_rust,1,1984845
7714,1893,781,1,2.950179423,dynamic_rust,1,1478433
7715,1971,1166,1,4.570219877,dynamic_rust,1,2298186
7716,1923,1134,8,0.843828665,dynamic_rust,1,2180682
7717,169,2167,4,0.188349164,dynamic_rust,1,366223
7718,180,973,2,0.175315027,dynamic_rust,1,175140
7719,2264,1743,8,1.526362197,dynamic_rust,1,3946152
7720,244,2086,2,0.518763573,dynamic_rust,1,508984
7721,519,325,8,0.076183127,dynamic_rust,1,168675
7722,1811,409,1,1.474047786,dynamic_rust,1,740699
7723,943,314,1,0.594084435,dynamic_rust,1,296102
7724,1808,1872,2,3.4414907,dynamic_rust,1,3384576
7725,1993,451,2,0.897999544,dynamic_rust,1,898843
7726,2374,2436,4,2.903724984,dynamic_rust,1,5783064
7727,2327,2332,4,2.735107875,dynamic_rust,1,5426564
7728,899,2007,2,1.78534766,dynamic_rust,1,1804293
7729,905,141,1,0.254621515,dynamic_rust,1,127605
7730,1184,1778,8,0.812558048,dynamic_rust,1,2105152
7731,1606,545,8,0.347950611,dynamic_rust,1,875270
7732,88,2123,1,0.378484126,dynamic_rust,1,186824
7733,840,403,1,0.680119107,dynamic_rust,1,338520
7734,1245,962,8,0.466455619,dynamic_rust,1,1197690
7735,1830,1742,4,1.601814883,dynamic_rust,1,3187860
7736,2362,1649,8,1.498296948,dynamic_rust,1,3894938
7737,548,132,1,0.145204736,dynamic_rust,1,72336
7738,1281,2005,8,0.999194397,dynamic_rust,1,2568405
7739,1734,1881,1,6.526694221,dynamic_rust,1,3261654
7740,2053,505,2,1.040719365,dynamic_rust,1,1036765
7741,253,2470,8,0.2471534,dynamic_rust,1,624910
7742,1433,2213,2,3.165901618,dynamic_rust,1,3171229
7743,1436,525,2,0.762766861,dynamic_rust,1,753900
7744,500,958,2,0.479211565,dynamic_rust,1,479000
7745,793,43,8,0.021138333,dynamic_rust,1,34099
7746,22,433,1,0.020502743,dynamic_rust,1,9526
7747,1493,2150,2,3.23777218,dynamic_rust,1,3209950
7748,990,559,8,0.227357692,dynamic_rust,1,553410
7749,2460,652,8,0.65229808,dynamic_rust,1,1603920
7750,1373,1892,8,1.003679986,dynamic_rust,1,2597716
7751,1415,1171,8,0.641406506,dynamic_rust,1,1656965
7752,1982,1400,8,1.074879152,dynamic_rust,1,2774800
7753,105,45,1,0.012319319,dynamic_rust,1,4725
7754,1202,651,8,0.310282264,dynamic_rust,1,782502
7755,113,1714,1,0.389838087,dynamic_rust,1,193682
7756,438,1929,2,0.850329267,dynamic_rust,1,844902
7757,1381,1028,2,1.444172948,dynamic_rust,1,1419668
7758,900,2467,4,1.130846644,dynamic_rust,1,2220300
7759,55,565,2,0.034529849,dynamic_rust,1,31075
7760,1437,2454,1,6.968385878,dynamic_rust,1,3526398
7761,725,2054,4,0.751660704,dynamic_rust,1,1489150
7762,1685,2318,2,3.899518413,dynamic_rust,1,3905830
7763,2290,958,8,0.849698616,dynamic_rust,1,2193820
7764,2373,130,4,0.169567346,dynamic_rust,1,308490
7765,799,736,2,0.588498301,dynamic_rust,1,588064
7766,1228,338,1,0.822884175,dynamic_rust,1,415064
7767,1271,886,2,1.11721064,dynamic_rust,1,1126106
7768,1051,1761,2,1.838384014,dynamic_rust,1,1850811
7769,536,1499,4,0.419728358,dynamic_rust,1,803464
7770,759,1150,4,0.453896481,dynamic_rust,1,872850
7771,1954,1318,8,0.998241602,dynamic_rust,1,2575372
7772,1726,2308,2,3.985827272,dynamic_rust,1,3983608
7773,2105,20,1,0.088118147,dynamic_rust,1,42100
7774,138,2174,8,0.131796478,dynamic_rust,1,300012
7775,916,44,4,0.024270198,dynamic_rust,1,40304
7776,1151,504,8,0.236484552,dynamic_rust,1,580104
7777,701,206,2,0.146576654,dynamic_rust,1,144406
7778,1802,1037,8,0.727700236,dynamic_rust,1,1868674
7779,278,2020,2,0.572137385,dynamic_rust,1,561560
7780,233,1828,1,0.854335759,dynamic_rust,1,425924
7781,2396,450,8,0.426663084,dynamic_rust,1,1078200
7782,683,1044,1,1.424321034,dynamic_rust,1,713052
7783,2158,1792,1,7.666396859,dynamic_rust,1,3867136
7784,1035,1972,4,1.044585755,dynamic_rust,1,2041020
7785,542,426,1,0.465300335,dynamic_rust,1,230892
7786,1609,1243,2,1.987029001,dynamic_rust,1,1999987
7787,539,1838,8,0.393143908,dynamic_rust,1,990682
7788,2227,867,1,3.861907214,dynamic_rust,1,1930809
7789,2168,2281,1,9.778737636,dynamic_rust,1,4945208
7790,1967,318,8,0.248878992,dynamic_rust,1,625506
7791,1906,1784,8,1.318352641,dynamic_rust,1,3400304
7792,2342,1575,2,3.657541977,dynamic_rust,1,3688650
7793,2468,552,2,1.358339749,dynamic_rust,1,1362336
7794,2401,53,8,0.062787093,dynamic_rust,1,127253
7795,1182,850,1,1.988605043,dynamic_rust,1,1004700
7796,1857,438,1,1.623560874,dynamic_rust,1,813366
7797,1642,548,2,0.901515697,dynamic_rust,1,899816
7798,1915,270,8,0.21269713,dynamic_rust,1,517050
7799,2032,1908,4,2.037308964,dynamic_rust,1,3877056
7800,2408,1860,1,8.979631397,dynamic_rust,1,4478880
7801,1298,1308,1,3.393148873,dynamic_rust,1,1697784
7802,422,406,2,0.177421754,dynamic_rust,1,171332
7803,1629,1763,1,5.678879052,dynamic_rust,1,2871927
7804,1547,1363,2,2.099943902,dynamic_rust,1,2108561
7805,190,1463,4,0.144377707,dynamic_rust,1,277970
7806,288,2431,2,0.737402204,dynamic_rust,1,700128
7807,75,22,2,0.004872394,dynamic_rust,1,1650
7808,280,1560,8,0.178334584,dynamic_rust,1,436800
7809,1643,897,4,0.752265697,dynamic_rust,1,1473771
7810,485,1770,8,0.336157136,dynamic_rust,1,858450
7811,809,937,8,0.302527001,dynamic_rust,1,758033
7812,1494,79,1,0.240591053,dynamic_rust,1,118026
7813,1302,648,2,0.839487856,dynamic_rust,1,843696
7814,1492,350,2,0.52500172,dynamic_rust,1,522200
7815,1711,688,1,2.346619488,dynamic_rust,1,1177168
7816,1305,2024,2,2.628220094,dynamic_rust,1,2641320
7817,1527,961,8,0.570349427,dynamic_rust,1,1467447
7818,488,1959,8,0.373868864,dynamic_rust,1,955992
7819,209,1820,8,0.157357603,dynamic_rust,1,380380
7820,579,616,4,0.181477919,dynamic_rust,1,356664
7821,348,599,1,0.417122089,dynamic_rust,1,208452
7822,2363,1634,2,3.842862751,dynamic_rust,1,3861142
7823,1333,937,2,1.253357203,dynamic_rust,1,1249021
7824,2120,922,1,3.86633793,dynamic_rust,1,1954640
7825,1493,2070,1,6.150278899,dynamic_rust,1,3090510
7826,59,820,4,0.037688645,dynamic_rust,1,48380
7827,414,50,2,0.02300621,dynamic_rust,1,20700
7828,2247,221,2,0.500198946,dynamic_rust,1,496587
7829,245,379,8,0.047888615,dynamic_rust,1,92855
7830,804,776,8,0.246543168,dynamic_rust,1,623904
7831,1871,1453,8,1.040412391,dynamic_rust,1,2718563
7832,2109,173,4,0.188113976,dynamic_rust,1,364857
7833,1874,1671,8,1.202062621,dynamic_rust,1,3131454
7834,1261,1390,1,3.475474713,dynamic_rust,1,1752790
7835,442,905,8,0.166240076,dynamic_rust,1,400010
7836,1329,2255,8,1.155421642,dynamic_rust,1,2996895
7837,2494,1856,1,9.155409593,dynamic_rust,1,4628864
7838,1704,2408,4,2.076204408,dynamic_rust,1,4103232
7839,227,1513,8,0.14217944,dynamic_rust,1,343451
7840,966,823,1,1.578091198,dynamic_rust,1,795018
7841,890,86,8,0.043148979,dynamic_rust,1,76540
7842,888,1955,8,0.67071616,dynamic_rust,1,1736040
7843,2159,308,1,1.320663529,dynamic_rust,1,664972
7844,1627,1845,1,5.94785076,dynamic_rust,1,3001815
7845,1108,1048,1,2.287590473,dynamic_rust,1,1161184
7846,2020,5,8,0.010914438,dynamic_rust,1,10100
7847,2069,382,8,0.311859196,dynamic_rust,1,790358
7848,1274,232,1,0.589413576,dynamic_rust,1,295568
7849,1803,1551,4,1.418148596,dynamic_rust,1,2796453
7850,613,1987,1,2.409314569,dynamic_rust,1,1218031
7851,1114,142,2,0.161390795,dynamic_rust,1,158188
7852,499,949,1,0.942583059,dynamic_rust,1,473551
7853,587,588,8,0.144262692,dynamic_rust,1,345156
7854,2427,483,2,1.175117654,dynamic_rust,1,1172241
7855,2351,1538,8,1.387813952,dynamic_rust,1,3615838
7856,228,2406,4,0.371633167,dynamic_rust,1,548568
7857,702,2245,4,0.807729005,dynamic_rust,1,1575990
7858,1323,281,4,0.215663714,dynamic_rust,1,371763
7859,1425,1234,2,1.741797259,dynamic_rust,1,1758450
7860,2154,467,2,0.997629937,dynamic_rust,1,1005918
7861,347,302,1,0.209326899,dynamic_rust,1,104794
7862,102,1363,8,0.06296206,dynamic_rust,1,139026
7863,135,2019,8,0.111677343,dynamic_rust,1,272565
7864,2483,159,8,0.16427187,dynamic_rust,1,394797
7865,1596,2178,2,3.490130277,dynamic_rust,1,3476088
7866,345,990,8,0.145555613,dynamic_rust,1,341550
7867,19,423,2,0.010962087,dynamic_rust,1,8037
7868,1198,1047,2,1.259793346,dynamic_rust,1,1254306
7869,794,643,2,0.514009677,dynamic_rust,1,510542
7870,1700,958,8,0.63675233,dynamic_rust,1,1628600
7871,2067,802,2,1.646720352,dynamic_rust,1,1657734
7872,185,2051,1,0.755628023,dynamic_rust,1,379435
7873,640,1328,1,1.692377217,dynamic_rust,1,849920
7874,486,871,2,0.429383088,dynamic_rust,1,423306
7875,2166,2319,8,1.915271571,dynamic_rust,1,5022954
7876,741,729,8,0.218343062,dynamic_rust,1,540189
7877,2125,2255,1,9.502182207,dynamic_rust,1,4791875
7878,1665,1709,2,2.834265097,dynamic_rust,1,2845485
7879,1984,536,2,1.062661373,dynamic_rust,1,1063424
7880,1966,1327,8,1.005140141,dynamic_rust,1,2608882
7881,1087,743,4,0.413706884,dynamic_rust,1,807641
7882,456,137,2,0.074839623,dynamic_rust,1,62472
7883,311,766,8,0.107278667,dynamic_rust,1,238226
7884,2221,1802,8,1.536116408,dynamic_rust,1,4002242
7885,1594,1801,2,2.864871038,dynamic_rust,1,2870794
7886,2425,1390,8,1.30486244,dynamic_rust,1,3370750
7887,643,732,4,0.241184805,dynamic_rust,1,470676
7888,1279,1100,1,2.794672166,dynamic_rust,1,1406900
7889,67,2190,8,0.067942266,dynamic_rust,1,146730
7890,2094,2038,1,8.480406535,dynamic_rust,1,4267572
7891,1644,629,2,1.04077053,dynamic_rust,1,1034076
7892,2364,101,1,0.480651341,dynamic_rust,1,238764
7893,1320,1615,1,4.241061033,dynamic_rust,1,2131800
7894,986,2357,2,2.317516592,dynamic_rust,1,2324002
7895,406,1425,8,0.22951416,dynamic_rust,1,578550
7896,431,260,4,0.061492729,dynamic_rust,1,112060
7897,1283,1189,8,0.589513031,dynamic_rust,1,1525487
7898,115,902,4,0.055007304,dynamic_rust,1,103730
7899,1973,1308,1,5.128306479,dynamic_rust,1,2580684
7900,454,1507,2,0.693216393,dynamic_rust,1,684178
7901,2289,1542,8,1.363599159,dynamic_rust,1,3529638
7902,76,1537,2,0.119977997,dynamic_rust,1,116812
7903,1912,2423,8,1.795026714,dynamic_rust,1,4632776
7904,1845,518,8,0.379360007,dynamic_rust,1,955710
7905,557,1227,2,0.687261492,dynamic_rust,1,683439
7906,941,662,8,0.254851887,dynamic_rust,1,622942
7907,216,397,8,0.043757068,dynamic_rust,1,85752
7908,1322,1995,1,5.22269076,dynamic_rust,1,2637390
7909,517,729,1,0.752142165,dynamic_rust,1,376893
7910,2334,382,1,1.776092439,dynamic_rust,1,891588
7911,764,65,8,0.028113133,dynamic_rust,1,49660
7912,1249,2169,8,1.061510929,dynamic_rust,1,2709081
7913,1149,1418,1,3.252261893,dynamic_rust,1,1629282
7914,1153,1429,4,0.849429722,dynamic_rust,1,1647637
7915,853,1320,8,0.438598795,dynamic_rust,1,1125960
7916,1641,1236,4,1.039941328,dynamic_rust,1,2028276
7917,345,855,2,0.313024308,dynamic_rust,1,294975
7918,2060,813,4,0.843923281,dynamic_rust,1,1674780
7919,2467,2075,8,1.950622097,dynamic_rust,1,5119025
7920,1666,890,8,0.57948294,dynamic_rust,1,1482740
7921,72,770,8,0.030115403,dynamic_rust,1,55440
7922,2302,1518,8,1.348745734,dynamic_rust,1,3494436
7923,1184,832,8,0.388831322,dynamic_rust,1,985088
7924,2424,106,4,0.134565062,dynamic_rust,1,256944
7925,1,1603,2,0.001578977,dynamic_rust,1,1603
7926,20,2334,2,0.048296028,dynamic_rust,1,46680
7927,628,147,8,0.048472278,dynamic_rust,1,92316
7928,1013,2321,2,2.339398066,dynamic_rust,1,2351173
7929,1924,2039,2,3.900897134,dynamic_rust,1,3923036
7930,2495,319,2,0.797333479,dynamic_rust,1,795905
7931,1989,1151,4,1.219165567,dynamic_rust,1,2289339
7932,2371,1057,2,2.501309185,dynamic_rust,1,2506147
7933,1163,87,4,0.059863247,dynamic_rust,1,101181
7934,1591,2170,8,1.330216267,dynamic_rust,1,3452470
7935,847,985,2,0.833301472,dynamic_rust,1,834295
7936,1251,1743,8,0.845195664,dynamic_rust,1,2180493
7937,124,2496,4,0.162324573,dynamic_rust,1,309504
7938,1298,1326,1,3.447834225,dynamic_rust,1,1721148
7939,1742,48,2,0.089493383,dynamic_rust,1,83616
7940,1633,774,2,1.257543532,dynamic_rust,1,1263942
7941,434,1697,4,0.381640937,dynamic_rust,1,736498
7942,992,542,1,1.065705693,dynamic_rust,1,537664
7943,1104,2452,1,5.349913142,dynamic_rust,1,2707008
7944,2200,1988,2,4.358259806,dynamic_rust,1,4373600
7945,1330,695,2,0.919099534,dynamic_rust,1,924350
7946,1735,1133,4,0.999597392,dynamic_rust,1,1965755
7947,115,798,4,0.049401938,dynamic_rust,1,91770
7948,147,1802,2,0.264569444,dynamic_rust,1,264894
7949,312,288,1,0.181060087,dynamic_rust,1,89856
7950,108,114,8,0.011071822,dynamic_rust,1,12312
7951,1183,2316,1,5.479169423,dynamic_rust,1,2739828
7952,1745,1372,1,4.741210867,dynamic_rust,1,2394140
7953,419,1148,2,0.482547682,dynamic_rust,1,481012
7954,919,1017,8,0.365116404,dynamic_rust,1,934623
7955,1778,487,1,1.760769195,dynamic_rust,1,865886
7956,1705,639,8,0.426476575,dynamic_rust,1,1089495
7957,1346,2268,8,1.170971401,dynamic_rust,1,3052728
7958,1295,1037,4,0.685742127,dynamic_rust,1,1342915
7959,21,1411,2,0.030381321,dynamic_rust,1,29631
7960,599,2498,2,1.523964754,dynamic_rust,1,1496302
7961,2484,2220,1,11.024183164,dynamic_rust,1,5514480
7962,170,975,4,0.097369791,dynamic_rust,1,165750
7963,1761,2226,4,2.004553076,dynamic_rust,1,3919986
7964,1946,1074,4,1.066779324,dynamic_rust,1,2090004
7965,389,1837,8,0.284285383,dynamic_rust,1,714593
7966,1476,2387,4,1.853446018,dynamic_rust,1,3523212
7967,440,978,8,0.177319813,dynamic_rust,1,430320
7968,1923,367,2,0.716023521,dynamic_rust,1,705741
7969,120,669,1,0.162704144,dynamic_rust,1,80280
7970,1707,1568,8,1.038817965,dynamic_rust,1,2676576
7971,1521,1081,1,3.296962027,dynamic_rust,1,1644201
7972,2006,2344,4,2.390471935,dynamic_rust,1,4702064
7973,2399,2205,1,10.466163094,dynamic_rust,1,5289795
7974,625,799,8,0.205579141,dynamic_rust,1,499375
7975,975,806,8,0.321944261,dynamic_rust,1,785850
7976,1910,1513,2,2.916173015,dynamic_rust,1,2889830
7977,2079,2058,8,1.645146985,dynamic_rust,1,4278582
7978,2430,250,8,0.243923243,dynamic_rust,1,607500
7979,1376,2448,1,6.665173513,dynamic_rust,1,3368448
7980,657,1866,8,0.48142018,dynamic_rust,1,1225962
7981,1031,559,1,1.141453897,dynamic_rust,1,576329
7982,652,1321,1,1.706446012,dynamic_rust,1,861292
7983,2292,990,1,4.490026578,dynamic_rust,1,2269080
7984,1580,2024,4,1.611253568,dynamic_rust,1,3197920
7985,1278,698,8,0.351248035,dynamic_rust,1,892044
7986,1468,40,4,0.034553434,dynamic_rust,1,58720
7987,2400,1502,4,1.833289865,dynamic_rust,1,3604800
7988,2280,314,2,0.722624181,dynamic_rust,1,715920
7989,462,1383,8,0.258354295,dynamic_rust,1,638946
7990,825,267,4,0.115314564,dynamic_rust,1,220275
7991,1311,1028,1,2.677550348,dynamic_rust,1,1347708
7992,88,371,2,0.03787332,dynamic_rust,1,32648
7993,187,1375,4,0.13211275,dynamic_rust,1,257125
7994,2141,1921,8,1.58390184,dynamic_rust,1,4112861
7995,1533,2373,4,1.849094751,dynamic_rust,1,3637809
7996,1002,408,8,0.170553182,dynamic_rust,1,408816
7997,1465,1825,4,1.389015252,dynamic_rust,1,2673625
7998,1222,317,8,0.162005015,dynamic_rust,1,387374
7999,1139,2347,4,1.351727609,dynamic_rust,1,2673233
8000,2317,1767,4,2.089466683,dynamic_rust,1,4094139
8001,795,1104,2,0.87711761,dynamic_rust,1,877680
8002,1095,1552,4,0.87206569,dynamic_rust,1,1699440
8003,2182,167,1,0.727150307,dynamic_rust,1,364394
8004,2272,1913,4,2.221014144,dynamic_rust,1,4346336
8005,739,890,1,1.30393833,dynamic_rust,1,657710
8006,239,485,2,0.119432115,dynamic_rust,1,115915
8007,2413,106,4,0.142111584,dynamic_rust,1,255778
8008,1497,896,4,0.700962638,dynamic_rust,1,1341312
8009,2283,1253,4,1.450129943,dynamic_rust,1,2860599
8010,1556,1577,4,1.289847784,dynamic_rust,1,2453812
8011,1161,269,2,0.317230716,dynamic_rust,1,312309
8012,984,1059,2,1.060701773,dynamic_rust,1,1042056
8013,896,470,2,0.426688923,dynamic_rust,1,421120
8014,2064,124,8,0.111138735,dynamic_rust,1,255936
8015,190,1288,2,0.247020712,dynamic_rust,1,244720
8016,349,1481,8,0.212343016,dynamic_rust,1,516869
8017,432,2217,8,0.38145562,dynamic_rust,1,957744
8018,643,2319,8,0.578377039,dynamic_rust,1,1491117
8019,1702,989,4,0.865217145,dynamic_rust,1,1683278
8020,513,740,8,0.160098425,dynamic_rust,1,379620
8021,1172,486,8,0.229090647,dynamic_rust,1,569592
8022,1015,1745,8,0.689384668,dynamic_rust,1,1771175
8023,1924,2280,2,4.424809525,dynamic_rust,1,4386720
8024,1979,1072,8,0.821667817,dynamic_rust,1,2121488
8025,129,544,4,0.040461567,dynamic_rust,1,70176
8026,1636,688,8,0.44341315,dynamic_rust,1,1125568
8027,2202,1812,8,1.538512204,dynamic_rust,1,3990024
8028,455,86,1,0.081195584,dynamic_rust,1,39130
8029,103,2018,4,0.107336484,dynamic_rust,1,207854
8030,1541,2351,8,1.400721081,dynamic_rust,1,3622891
8031,712,1843,1,2.620326182,dynamic_rust,1,1312216
8032,1641,449,2,0.744450482,dynamic_rust,1,736809
8033,817,1158,1,1.887714478,dynamic_rust,1,946086
8034,478,2265,8,0.423961766,dynamic_rust,1,1082670
8035,187,1287,2,0.249201476,dynamic_rust,1,240669
8036,294,753,1,0.446114067,dynamic_rust,1,221382
8037,173,830,1,0.288398275,dynamic_rust,1,143590
8038,542,184,2,0.103837052,dynamic_rust,1,99728
8039,1600,857,2,1.368795309,dynamic_rust,1,1371200
8040,2484,223,2,0.559941607,dynamic_rust,1,553932
8041,143,516,2,0.089483654,dynamic_rust,1,73788
8042,1706,937,8,0.624564338,dynamic_rust,1,1598522
8043,876,20,2,0.019706161,dynamic_rust,1,17520
8044,1792,156,8,0.123248611,dynamic_rust,1,279552
8045,1103,488,1,1.069122182,dynamic_rust,1,538264
8046,367,2360,8,0.339207007,dynamic_rust,1,866120
8047,535,2067,8,0.438835388,dynamic_rust,1,1105845
8048,1243,582,4,0.37879068,dynamic_rust,1,723426
8049,829,141,2,0.121000271,dynamic_rust,1,116889
8050,2093,2375,8,1.91720908,dynamic_rust,1,4970875
8051,1342,1052,4,0.720042626,dynamic_rust,1,1411784
8052,1084,1322,4,0.72896249,dynamic_rust,1,1433048
8053,630,559,8,0.145866004,dynamic_rust,1,352170
8054,2310,1708,2,3.973549902,dynamic_rust,1,3945480
8055,1212,2182,1,5.262663762,dynamic_rust,1,2644584
8056,921,548,8,0.206693297,dynamic_rust,1,504708
8057,2497,2487,1,12.414651446,dynamic_rust,1,6210039
8058,1800,520,1,1.856692758,dynamic_rust,1,936000
8059,218,150,2,0.038293537,dynamic_rust,1,32700
8060,1897,2122,8,1.553486986,dynamic_rust,1,4025434
8061,490,2261,2,1.099845192,dynamic_rust,1,1107890
8062,629,494,8,0.129806721,dynamic_rust,1,310726
8063,989,1543,2,1.522145788,dynamic_rust,1,1526027
8064,2063,42,1,0.179528369,dynamic_rust,1,86646
8065,1788,909,2,1.613720057,dynamic_rust,1,1625292
8066,111,1723,8,0.082509635,dynamic_rust,1,191253
8067,534,612,4,0.167644937,dynamic_rust,1,326808
8068,1391,1699,4,1.202340912,dynamic_rust,1,2363309
8069,466,1519,8,0.28375533,dynamic_rust,1,707854
8070,2138,1774,4,1.952056453,dynamic_rust,1,3792812
8071,1842,1702,2,3.147641644,dynamic_rust,1,3135084
8072,1536,332,8,0.212009101,dynamic_rust,1,509952
8073,892,1324,8,0.466098761,dynamic_rust,1,1181008
8074,180,2298,2,0.423345843,dynamic_rust,1,413640
8075,750,2082,1,3.126926344,dynamic_rust,1,1561500
8076,1440,1217,2,1.767939723,dynamic_rust,1,1752480
8077,2096,861,8,0.702646171,dynamic_rust,1,1804656
8078,2363,2125,2,5.029012605,dynamic_rust,1,5021375
8079,1387,1509,2,2.076644713,dynamic_rust,1,2092983
8080,529,146,2,0.082075021,dynamic_rust,1,77234
8081,1220,455,8,0.227323017,dynamic_rust,1,555100
8082,292,1206,4,0.179547094,dynamic_rust,1,352152
8083,1450,774,4,0.578135968,dynamic_rust,1,1122300
8084,449,2297,8,0.409637262,dynamic_rust,1,1031353
8085,2421,2222,8,2.064028889,dynamic_rust,1,5379462
8086,1246,110,8,0.06578672,dynamic_rust,1,137060
8087,1313,161,2,0.213003333,dynamic_rust,1,211393
8088,1821,2348,8,1.646015101,dynamic_rust,1,4275708
8089,2129,1902,8,1.566779327,dynamic_rust,1,4049358
8090,955,2040,8,0.762102526,dynamic_rust,1,1948200
8091,211,652,1,0.274560813,dynamic_rust,1,137572
8092,2014,1240,8,0.968710735,dynamic_rust,1,2497360
8093,1271,2435,8,1.192270244,dynamic_rust,1,3094885
8094,2492,187,1,0.951301985,dynamic_rust,1,466004
8095,643,1246,2,0.80851646,dynamic_rust,1,801178
8096,2055,2459,2,5.018984426,dynamic_rust,1,5053245
8097,157,296,8,0.025010664,dynamic_rust,1,46472
8098,2088,1488,1,6.152833433,dynamic_rust,1,3106944
8099,902,1577,4,0.729027862,dynamic_rust,1,1422454
8100,1201,1693,8,0.783837066,dynamic_rust,1,2033293
8101,1074,457,1,0.974163715,dynamic_rust,1,490818
8102,2254,2223,8,1.925809314,dynamic_rust,1,5010642
8103,2230,2046,4,2.334747307,dynamic_rust,1,4562580
8104,1086,544,8,0.240006478,dynamic_rust,1,590784
8105,272,136,4,0.031210564,dynamic_rust,1,36992
8106,1923,1413,2,2.697137857,dynamic_rust,1,2717199
8107,1369,1084,8,0.586876545,dynamic_rust,1,1483996
8108,77,987,8,0.037654731,dynamic_rust,1,75999
8109,2099,344,4,0.369524509,dynamic_rust,1,722056
8110,1215,273,2,0.33879687,dynamic_rust,1,331695
8111,142,795,8,0.056776698,dynamic_rust,1,112890
8112,1178,1193,1,2.781466658,dynamic_rust,1,1405354
8113,176,1046,1,0.37115398,dynamic_rust,1,184096
8114,1135,2316,4,1.340438459,dynamic_rust,1,2628660
8115,2178,1288,8,1.087255046,dynamic_rust,1,2805264
8116,29,893,8,0.012482905,dynamic_rust,1,25897
8117,2144,1787,8,1.484763737,dynamic_rust,1,3831328
8118,2042,1709,1,6.964459185,dynamic_rust,1,3489778
8119,833,1985,8,0.647963724,dynamic_rust,1,1653505
8120,151,2133,8,0.137185128,dynamic_rust,1,322083
8121,2228,87,4,0.101699249,dynamic_rust,1,193836
8122,1402,1126,4,0.810788214,dynamic_rust,1,1578652
8123,69,26,8,0.003889504,dynamic_rust,1,1794
8124,699,2297,2,1.602811199,dynamic_rust,1,1605603
8125,1794,1286,8,0.89357098,dynamic_rust,1,2307084
